category,name,rating,originalRating,reviewTitle,reviewContent,likeCount,upVotes
beli-harddisk-eksternal,Daryanto,5,,null,null,0,0
beli-harddisk-eksternal,Christtine N.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,mantap sesuai pesanan nih mah pokok nya joss,0,0
beli-harddisk-eksternal,Christtine N.,5,,null,null,0,0
beli-harddisk-eksternal,Denny V.,5,,,bagus dan sangat sesuai dengan kebutuhan,0,0
beli-harddisk-eksternal,Lucky,5,,Sip...Muantaf....Siap merekam acara TV UHD....,,0,0
beli-harddisk-eksternal,Teguh M.,4,,Mantap,"Lumayan dengan harga segitu, packing rapih, pengiriman cepat, semoga tidak ada kendala",3,3
beli-harddisk-eksternal,Lazada Guest,5,,Pengen,"Mudah mudahan bisa beli laptop mahals, kalo bisa beli asus rog aja wkwk",0,0
beli-harddisk-eksternal,Anonymous,5,,Kerenn,Pengen beli budget ga cukup,11,11
beli-harddisk-eksternal,Lazada Guest,4,,"Lumayan,tapi budget nyari 10jt kebawah","Yah lumayan lah,tapi saya ketemu ram 16gb ddr4 pake rx460 i7 6700hq malah 9 jutaan",1,1
beli-harddisk-eksternal,Lazada Guest,5,,"Pingin, tapi kagak ada uang : (","Tunggu gua jual lepi lama gua, ama ngutang tetangga sebelah, nanti gua beli",1,1
beli-harddisk-eksternal,Lazada Guest,4,,Apa speakernya JBL?,Apa produk aslinya sesuai dgn yg di gambar ini?,0,0
beli-harddisk-eksternal,Lazada Guest,5,,Keren,Dikantong cuma ada 15rb,0,0
beli-harddisk-eksternal,Jual A.,5,,Lima Bintang,,0,0
beli-harddisk-eksternal,.,2,,.,.,0,0
beli-harddisk-eksternal,Haji A.,4,,Empat Bintang,"Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",0,0
beli-harddisk-eksternal,devy s.,3,,Bagus,,0,0
beli-harddisk-eksternal,Putra M.,5,,null,Kecil banget ukurannya 😂 tpi lucu sih..,0,0
beli-harddisk-eksternal,therecia f.,4,,Empat Bintang,,0,0
beli-harddisk-eksternal,Yunarto G.,5,,Harddisk tahan banting dengan standard Militer.,Harddisk tahan banting dengan standard Militer. ADATA udah jaminan mutu. Tidak diragukan lagi kualitas produknya.,0,0
beli-harddisk-eksternal,Gagas I.,5,,,sangat puas. barang sesuai.,0,0
beli-harddisk-eksternal,Lazada Guest,5,,Adata HD710,"I bought Adata HD710. This product is really awesome. I feel safe because this product is waterproof, Shockproof, and dustproof. I can save everything without worrying my data will lose. I have no more word to describe how incredible this product is. I just love it. It is nice product.",0,0
beli-harddisk-eksternal,Muhammad S.,5,,Lima Bintang,,3,3
beli-harddisk-eksternal,Fajar H.,5,,Barang dicoba lancar,"Saya sdh mengetes tv ini, baik siaran analog ataupun digital, juga internet sperti youtube atau pun situs berita dengan browser bawaan berjalan lancar. Yg belun berhasil dites adalah fitur MHL dan Screen Mirorring karena membutuhkan perangkat mobile yg mendukung fitur tsb.",0,0
beli-harddisk-eksternal,molly,4,,Mantap,"Responnya cepat, barangnya cepat sampai juga, terimakasih lazada",23,23
beli-harddisk-eksternal,furqon a.,5,,Excellent,Puass dengan pelayanan kencana electronic... Pelayanan ramah pingirimannya cepat...,1,1
beli-harddisk-eksternal,Syahkila,1,,TV ichico,Sya mau kembaliin produk TV ichico by yg kmrn yg psen trnyata pas smpai di rmh gambar ny ga ada suarany ad,3,3
beli-harddisk-eksternal,Lazada Guest,3,,Cicilan,Cara cicilan gimna?  Pake dp gk?,10,10
beli-harddisk-eksternal,Lazada Guest,1,,Kecewa,USB nya cm pormalitas doang gx bs d gunakn,7,7
beli-harddisk-eksternal,Agus S.,1,,Kecewa,Knapa pesanan sayadi batalkan??,58,58
beli-harddisk-eksternal,Lazada Guest,1,,Kecewa,Saya sangat2 kecewa banget kenapa sih udah di tranfer malah di batalin barang nya gmn sih lazada...,1,1
beli-harddisk-eksternal,Mul Y.,5,,Cepat,Responnya,1,1
beli-harddisk-eksternal,Lazada Guest,3,,Wow,Bang kalau + upgrade ram jadi total berapa?,18,18
beli-harddisk-eksternal,Tatang T.,4,,null,null,0,0
beli-harddisk-eksternal,BUNGA A.,5,,null,pengiriman cepat sekali dan barangnya sangat bagus. rekomended bgt tempat blanja nya,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Yosua J.,5,,null,"barang sudah sampai dengan kondisinya bagus dan sesuai dengan iklan,mantappp pokoknya... cma packingnya horor... alngkah baiknya jika di packing kayu agar lebih aman,",0,0
beli-harddisk-eksternal,Dadang S.,5,,null,uwuwww,0,0
beli-harddisk-eksternal,Meta P.,4,,Empat Bintang,,3,3
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Harita M.,5,,null,null,0,0
beli-harddisk-eksternal,ariyanto,5,,null,null,0,0
beli-harddisk-eksternal,Eko B.,5,,barang working. Ok.,null,0,0
beli-harddisk-eksternal,Made U.,5,,Bgus smpi skr swet,null,0,0
beli-harddisk-eksternal,Aksa N.,5,,Good,Good,0,0
beli-harddisk-eksternal,Made U.,4,,Bsgus,Bagus,0,0
beli-harddisk-eksternal,RD W.,3,,kwalitas suaranya belum teruji...,suaranya blm teruji,0,0
beli-harddisk-eksternal,Tri a.,5,,null,null,0,0
beli-harddisk-eksternal,Zharfan E.,1,,null,null,0,0
beli-harddisk-eksternal,Lazada Guest,5,,tanya,caranya gimana min kalau kredit cicilan,0,0
beli-harddisk-eksternal,Agus G.,5,,excellent,nice product,0,0
beli-harddisk-eksternal,Lazada Guest,5,,Excellent,Excellent,1,1
beli-harddisk-eksternal,Komang A.,5,,Barang Sesuai Dengan Iklan,"Barang Sesuai Dengan Iklan , Spesifikasi cocok",1,1
beli-harddisk-eksternal,Rizki B.,5,,,Laptop sudah diterima. Barang bagus sesuai spec. Kurangnya hanya belum di install microsoft office.,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,rahmat h.,5,,Lima Bintang,,0,0
beli-harddisk-eksternal,Choirul M.,5,,Puas,Pelayan Bagus ... Barang sesuai Harapan .. Bagus ... terimakasih ya,0,0
beli-harddisk-eksternal,Deddy M.,4,,null,Mantab lahh...Pengiriman cepat...,0,0
beli-harddisk-eksternal,Budhie S.,3,,null,null,0,0
beli-harddisk-eksternal,Ajus N.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,Barang bagus. Tks banyak... 👍🙏,0,0
beli-harddisk-eksternal,agung I.,5,,null,"barangnya ok,, cpt smpainya, thanks lazada",0,0
beli-harddisk-eksternal,fuad N.,4,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,Joss,1,1
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,waskim A.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,4,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,yosci m.,5,,null,null,0,0
beli-harddisk-eksternal,adiska R.,5,,null,baik berfungsi dengan baikkk,0,0
beli-harddisk-eksternal,Hendra S.,5,,Sip,Produk telah tiba sesuai estimasi.. pelayanan pemjual jiga baik.. semoga barangnya awet,2,2
beli-harddisk-eksternal,Iksan A.,5,,,barang ok respon ok,2,2
beli-harddisk-eksternal,Rahmat h.,5,,Pemesanan,Saya pesan 1 jika stok ada hubungi 081280358882,0,0
beli-harddisk-eksternal,agus,2,,Update stok,"Tertera di depan masih ada stok, setelah di klik beli terjadi kesalahan. Mohon diperbaiki",5,5
beli-harddisk-eksternal,Lazada Guest,5,,Beli,Semoga memuaskan,0,0
beli-harddisk-eksternal,Lazada Guest,3,,memori,ini memori nya brp gb ya tolong di jawab,0,0
beli-harddisk-eksternal,Doni S.,5,,Pengiriman cepat dan rapi.,"Saya juga dapat bonus tas Dell 14"" tapi tasnya standar (kisaran tas2 harga 80rb)",1,1
beli-harddisk-eksternal,Lazada Guest,5,,Kredit,Saya mau nanya klo bayar pake cicilan gimana caranya gan??,17,17
beli-harddisk-eksternal,Lazada Customer,5,,null,ga bisa untuk save PDF file,0,0
beli-harddisk-eksternal,Lazada Customer,4,,null,keren laptopnya rekomendasi bgt ini selulernya pun baik bgt top pokonya,0,0
beli-harddisk-eksternal,Tri H.,5,,null,barang bagus admin nya ramah dan cantik thanks dd,0,0
beli-harddisk-eksternal,hukman t.,5,,Barang bagus,Barang bagus,0,0
beli-harddisk-eksternal,Ahmad F.,2,,Toshiba laptop,Bisa bayar ditempat?,1,1
beli-harddisk-eksternal,Harky A.,3,,,Ini Widows apa ya?,1,1
beli-harddisk-eksternal,Lazada Guest,1,,Yyy,Dd,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Muhammad T.,1,,,Flashdisk nya cepat rusak cuman bisa nyimpan beberapa film saja gimana ni,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,null,0,0
beli-harddisk-eksternal,Muchammad N.,3,,"terima kasih lazada, barang sdh kami terima",null,0,0
beli-harddisk-eksternal,Lazada Guest,3,,Laptop,Laptop nya sudah saya terima dan packing nya bagus tanpa sedikit cacat.ThanksLazada,0,0
beli-harddisk-eksternal,Ambar s.,5,,Barang siiip pengiriman cepat,Puas banget sama pelayanan seller nya barang sesuai pesanan dan cepat sampai Seller nya rekomended Thank's,0,0
beli-harddisk-eksternal,Lazada Guest,5,,Lenovo 'KidRock',"Produk Lenovo Ideapad ini sangat disukai anak saya, karena kecepatannya cukup memuaskan. Keypad nya nyaman, warnanya sporty sekali. Sesuai banget buat tugas-tugas sekolah anak. Pokonya nge-rock....!!",1,1
beli-harddisk-eksternal,Lina,2,,null,null,0,0
beli-harddisk-eksternal,Dian R.,5,,"Barang bagus, pengiriman cepat..",Barang diterima sesuai dengan spek yang diberikan. Harga murah dengan spek yang diberikan. Terima kasih Lazada,9,9
beli-harddisk-eksternal,Bayu,5,,Recommend,1.5 hari barang langsung sampai dari surabaya ke bandung..  barang ok saya install ubuntu tanpa kendala buat ngodin.. thx..,6,6
beli-harddisk-eksternal,Danar D.,5,,Lima Bintang,Barang bagus sesuai deskripsi tapi segel di dusnya sepertinya udah terbuka tetapi laptopnya mulus dan bagus,2,2
beli-harddisk-eksternal,Steve A.,4,,Recomend,"Product nya sudah diterima dengan baik, mulus no scratch, no dent, Thanks, klo garansi ke sssc jakarta bisa kan?",0,0
beli-harddisk-eksternal,faisal r.,5,,null,null,0,0
beli-harddisk-eksternal,faisal r.,5,,null,null,0,0
beli-harddisk-eksternal,faisal r.,5,,null,null,0,0
beli-harddisk-eksternal,Faiz K.,5,,bagus!!,"sampai sesuai dengan waktu yang ditentukan,, barang bagus,, packing bagus",14,14
beli-harddisk-eksternal,sanusi,4,,Bagus,"Barang dateng cepat, mulus ga ada cacat ty",1,1
beli-harddisk-eksternal,Yulius S.,4,,Barang bagus,Barang bagus dan mulus sesuai dengan yang di jual. tapi kenapa segel udah kebuka ya?,0,0
beli-harddisk-eksternal,Ilham F.,4,,Ntabss..,Brg sudh smpe dengan selamat. Beserta bonus2 nya.. Terimakasih banyak. Sukses teruss..,0,0
beli-harddisk-eksternal,Lidya O.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Guest,4,,informasi produk,halo mau tanya.  barang garansi lenovo resmi?,17,17
beli-harddisk-eksternal,Lazada Guest,1,,Tanya os,Os sudah terisi kan. Kalau sdh pakai os win berapa gan?,7,7
beli-harddisk-eksternal,Gilang T.,5,,null,null,0,0
beli-harddisk-eksternal,Haryadi,5,,Bagus,Laptopnya bagus..  tanpa kendala sedikitpun,2,2
beli-harddisk-eksternal,Poppy,5,,Mantap,"Barang nyampai sesuai jadwal, packing bagus, kondisi laptop bagus..jos lah pokoknya",1,1
beli-harddisk-eksternal,Rega K.,5,,Vga,Ini vga nya sudah  dual grafik VGA kah?,0,0
beli-harddisk-eksternal,yasir D.,1,,lenovo,kenapa pesanan saya mostnya tidak dikasih..saya merasa rugi...,0,0
beli-harddisk-eksternal,Lazada Guest,4,,Kredit,Bisa dicicil ga,0,0
beli-harddisk-eksternal,Haji A.,5,,Lima Bintang,"Bagi Yang Minat Order/Pesan Barang Kami,Silahkan Add WhatsApp/WA.085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",0,0
beli-harddisk-eksternal,Omben S.,5,,null,"pengiriman cepat, barang sesuai gambar dan pengemasan baik dan rapi",0,0
beli-harddisk-eksternal,Namar N.,5,,null,mantap  pengiriman cepat.,0,0
beli-harddisk-eksternal,Lukman,5,,null,"Barangnya bagus sesuai pesanan,packingnya rapih barang dua duanya bagus tdk ada masalah,terimakasih lazada,terimakasih seller👍👍👍",0,0
beli-harddisk-eksternal,shendy,4,,Tv LED,"Gambar jernih, suara kenceng, pengaturan menu lengkap dan mudah, pengiriman cepat cuma 1 hari. Terima kasih.",24,24
beli-harddisk-eksternal,muhamad s.,1,,Pesanan belom diterim,Mau tanya bagaimana pesanan saya .. notifikasi di akun barang sudah sampai tapi hari ini saya belom terima padahal pengirimannya pake gojek tolong di cek kembali ...,0,0
beli-harddisk-eksternal,Hery S.,3,,Kiriman tepat waktu,"Trims lazada. Paket pembelian Tv kami telah sampai ketujuan tepat waktu, Tanpa cacat sedikit pun.",7,7
beli-harddisk-eksternal,Lazada Customer,5,,Puas,Barang cepet dateng dan oke,0,0
beli-harddisk-eksternal,Ai a.,1,,Produk kualitas zooonk,Baru berapa bulan tv mati gak jelas.,0,0
beli-harddisk-eksternal,Asep S.,4,,Empat Bintang,barang sudah smpe gan.. thanks yaa...,0,0
beli-harddisk-eksternal,Ai A.,4,,Lumayan bagus,"Udah sampai, saya puas walaupun pengirimannya sedikit telat dan abang kurirnya  nyolot ngotot gara-gara nyari nama saya gak ada yang knal, udah cape nanya nama saya ..baru nlp. Harusnya tlp dulu biar pasti walaupun alamat kurang lngkap. Thanks lazada",1,1
beli-harddisk-eksternal,Irzal,4,,Empat Bintang,"Tv nya utuh, bagus tapi klo bisa pakingnya pake kayu biar lebih aman",0,0
beli-harddisk-eksternal,Meli m.,4,,Barang bagus,Pesen sehari langsung sampai... Barang sesuai pesanan ...  Barang diterima dalam kondisi baik. Terimakasih ....,1,1
beli-harddisk-eksternal,retno W.,5,,null,null,1,1
beli-harddisk-eksternal,Lazzadae,1,,Satu bintang,Bagi Yang Minat Order/Pesan Barang Kami.Untuk Lebih Lanjut Silakan add Whatsapp/WA 085342633687 Langsung Dari Resseller Toko...pengirima free ongkir se indonesia.Terimah Kasih...!!!,0,0
beli-harddisk-eksternal,Haji A.,1,,Satu bintang,"Bagi Yang Minat Order/Pesan Barang Kami, Untuk Lebih Memastikan Silahkan Add WhatsApp/WA 085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",0,0
beli-harddisk-eksternal,Ai A.,3,,Gak konsisten,Barang hari ini pesen di anternya juga hari ini tapi mana ??  Di tunggu 24jam gak ad !@ Saya pesan dan tf tgl 2 jam 7 pagi  Tolong dong. Gojek nya juga susah di hubungi,0,0
beli-harddisk-eksternal,Lazada Guest,4,,Pesanan kilat go jek,"Kok belum sampe yah... ktnya sehari nyampe. Tapi sampe sekarang belum ada, abang gojek nya juga gak ada kompirmasu.",0,0
beli-harddisk-eksternal,didi D.,5,,null,null,0,0
beli-harddisk-eksternal,Adri,4,,Tanya Fitur Produk,"Klo untuk seri TV ini , Apakah support untuk  memutar file video via port USB.? Kalau iya, format file jenis APA sja. Thnks",0,0
beli-harddisk-eksternal,maya p.,2,,null,null,0,0
beli-harddisk-eksternal,Lazada Customer,5,,null,mantap,0,0
beli-harddisk-eksternal,Nafi,4,,null,null,0,0
beli-harddisk-eksternal,ADI H.,5,,null,null,0,0
beli-harddisk-eksternal,Risally D.,5,,Bisa kredit gak?,Gmn cara kalo mau kredit nya,8,8
beli-harddisk-eksternal,Lazada Guest,4,,Pertanyaan.,"Pgen  kridit yanpa kartu kridit,tp g tau caray.tolong bantuany?",0,0
beli-harddisk-eksternal,Lazada Guest,5,,Cara y gimana cicilan nya,Ini bisa di kredit ya,8,8
beli-harddisk-eksternal,Lazada Guest,3,,Cicilan,Maaf gan/sist  Sya mau tanya soal cicil gimana cara ya..,6,6
beli-harddisk-eksternal,Lazada Guest,3,,pesan barang yg asli,harus yg asli,16,16
beli-harddisk-eksternal,Lazada Guest,4,,Bertanya,Apakah ada port audio vidio output dan input? Makasih,3,3
beli-harddisk-eksternal,Lazada Guest,4,,Tanya cicilan,Kalo cara bayarnya buat cicilan gimana yaa gan??,0,0
beli-harddisk-eksternal,NauVaL M.,1,,Bohong,Masa sya pesen 9agustus kode voc ia gx bisa d pake trus gmna ni penanganan ia mkcy,2,2
beli-harddisk-eksternal,Lazada Guest,2,,Cara mencicilnya gmna? Klw gak ad kartu kredit,Cara mencicilnya gmna?klw gak ad kartu kredit,0,0
beli-harddisk-eksternal,Lazada Guest,5,,Beda dengan yg 170i,Gan ini apa bedanya dgn yg sharp aquos 170i ya?,0,0
beli-harddisk-eksternal,Ayat A.,5,,null,null,0,0
beli-harddisk-eksternal,Lazada Guest,1,,T,Kalo cicilan syarat y ap saja...,1,1
beli-harddisk-eksternal,Lazada Guest,5,,Luar kota bisa ?,Kalo d luar jabodetabek bisa g?,0,0
beli-harddisk-eksternal,Lazada Guest,4,,pesan tv lcd,maux yang asli,0,0
beli-harddisk-eksternal,Emylia I.,5,,suara jerni gambar bagus..sekarang udah naik ya.,puasa q beli 1349000,0,0
beli-harddisk-eksternal,Lazada Guest,5,,Tepat waktu,Barang pesanan sesuai paking rapih,0,0
beli-harddisk-eksternal,Lazada Guest,5,,pesananan,barang asli,0,0
beli-harddisk-eksternal,Lazada Guest,4,,tv lcd,yang asli,0,0
beli-harddisk-eksternal,Wulan,5,,null,null,0,0
beli-harddisk-eksternal,Rudy S.,5,,"Mantap, laptop dengan resolusi dan kecepatan tinggi sudah menjadi idaman saya.",null,1,1
beli-harddisk-eksternal,Sulyono H.,5,,,nice,0,0
beli-harddisk-eksternal,Oinike S.,1,,Produk tidak dapat difungsikan,"Kami menggunakan windows 10 sedangkan  yang dikirim adalah produk untuk windows dibawahnya, dan kamipun sudah mencoba untuk masuk ke windows 7 namun tetap tidak bisa digunakan, kami minta pengembalian dana saja. karna ternyata produk ini tidak sesuai harapan kami.",2,2
beli-harddisk-eksternal,Budijono,5,,null,Barang bagus. Dilihat nyamping tdak jelas.,0,0
beli-harddisk-eksternal,sansiro a.,3,,apakah pengiriman nya cepat,kira kira brp lama nyampe k tempat saya kak..kalo terjadi masalah pada pengiriman gimana semacam rusak or pecah,69,69
